"family","species","unique_id","n","sqrt_n","slope","shift_of_min_sm","study_id"
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 192",31,5.56776436283002,-0.0179957948053636,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 193",20,4.47213595499958,0.0165386902824817,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 194",35,5.91607978309962,-0.0162617948097839,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 195",40,6.32455532033676,-0.00608647893466776,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 196",6,2.44948974278318,-0.117960403406405,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 197",15,3.87298334620742,-0.0157308587658064,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 198",17,4.12310562561766,-0.00513955596108122,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 199",26,5.09901951359278,0.00727376223809704,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 2",26,5.09901951359278,0.000239765753081199,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 20",22,4.69041575982343,-0.0266976449570543,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 201",19,4.35889894354067,-0.00854906394664523,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 202",21,4.58257569495584,-0.00277141567283888,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 203",7,2.64575131106459,-0.112716458425542,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 21",6,2.44948974278318,-0.145806431857223,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 211",39,6.2449979983984,-0.0220816685078861,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 212",10,3.16227766016838,-0.0128511474087037,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 216",14,3.74165738677394,0.0875540409466866,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 217",27,5.19615242270663,-0.0205763036395532,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 218",20,4.47213595499958,-0.000345011775935345,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 219",39,6.2449979983984,-0.00268134849661326,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 22",8,2.82842712474619,0.0510265873365973,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 220",10,3.16227766016838,0.136080583565266,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 221",3,1.73205080756888,0.866025403784799,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 225",8,2.82842712474619,0.123328328226747,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 23",3,1.73205080756888,0.288675134594857,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 231",24,4.89897948556636,-0.00616341650958669,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 232",23,4.79583152331272,-0.022791530574081,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 233",40,6.32455532033676,-0.00976852228873576,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 234",17,4.12310562561766,-0.0124290931033327,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 235",32,5.65685424949238,-0.0049797165840426,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 236",10,3.16227766016838,0.00130605776358157,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 237",31,5.56776436283002,-0.0355516019956281,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 238",52,7.21110255092798,0.0140904782263852,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 239",12,3.46410161513775,0.00422174191401515,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 24",4,2,-0.0610997963340135,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 249",20,4.47213595499958,0.0107037529333754,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 25",5,2.23606797749979,0.00853461060114402,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 250",9,3,0.0517308585283327,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 251",57,7.54983443527075,-0.0102415096707577,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 252",64,8,-0.00828122097495974,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 253",50,7.07106781186548,-0.00217036807202967,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 254",51,7.14142842854285,-0.010441712872984,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 255",22,4.69041575982343,-0.0133157759770267,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 256",20,4.47213595499958,-0.0174339570592154,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 257",37,6.08276253029822,0.0017832075870818,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 258",22,4.69041575982343,0.00899943709936719,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 259",38,6.16441400296898,-0.023279735839201,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 26",6,2.44948974278318,-0.0675721308353948,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 260",38,6.16441400296898,0.0241252853132159,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 261",8,2.82842712474619,-0.0745507216359081,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 271",15,3.87298334620742,-0.0137249979949981,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 272",10,3.16227766016838,0.0140537974682155,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 273",33,5.74456264653803,0.00986829417732051,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 274",19,4.35889894354067,-0.0311190915379133,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 276",5,2.23606797749979,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 277",4,2,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 291",24,4.89897948556636,-0.00555586860834991,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 292",31,5.56776436283002,-0.000485480298794857,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 293",35,5.91607978309962,-0.00521904584296436,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 294",25,5,-0.0421881371317799,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 295",21,4.58257569495584,0.00476764214217754,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 296",27,5.19615242270663,-0.0162771845158086,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 298",5,2.23606797749979,0.0392030460382019,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 299",9,3,-0.000673431704121773,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 3",33,5.74456264653803,0.00831376652012684,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 30",12,3.46410161513775,-0.00838752496879283,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 300",5,2.23606797749979,-0.106568457121645,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 301",5,2.23606797749979,0.156284321008049,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 302",3,1.73205080756888,-0.201492537313444,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 303",10,3.16227766016838,0.0140829705988236,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 304",7,2.64575131106459,-0.0211945465687453,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 305",6,2.44948974278318,0.0501466423765299,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 307",4,2,-0.147814036202429,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 308",5,2.23606797749979,-0.156256951220326,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 309",6,2.44948974278318,0.128920512778072,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 31",61,7.81024967590665,0.0104284116015265,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 32",21,4.58257569495584,-0.0610243633848569,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 321",33,5.74456264653803,-0.0142955035511046,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 322",30,5.47722557505166,-0.0149746543132708,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 324",3,1.73205080756888,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 326",37,6.08276253029822,-0.00643495277193846,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 327",45,6.70820393249937,-0.00141060438377395,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 328",4,2,-0.0333086693763245,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 329",5,2.23606797749979,0.0742857142857141,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 341",22,4.69041575982343,0.00100870685337299,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 342",18,4.24264068711928,0.00105718493959439,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 343",37,6.08276253029822,0.00347806260203103,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 344",37,6.08276253029822,0.0149090260738365,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 345",36,6,0.00751530382935902,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 346",7,2.64575131106459,0.0165306474097273,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 347",12,3.46410161513775,-0.0126412611178128,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 348",18,4.24264068711928,0.00481308705376262,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 349",12,3.46410161513775,-0.00397982724314617,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 350",4,2,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 351",4,2,0.071485305798252,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 352",3,1.73205080756888,-0.618589574131893,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 361",8,2.82842712474619,0.0411142222032846,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 362",6,2.44948974278318,-0.0560491242901739,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 363",11,3.3166247903554,0.0154979338759351,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 364",8,2.82842712474619,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 365",6,2.44948974278318,-0.0675692652209681,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 366",8,2.82842712474619,-0.0196190939569374,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 367",13,3.60555127546399,0.025225243835802,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 368",3,1.73205080756888,-0.11786144548546,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 369",8,2.82842712474619,-0.00476700308820037,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 381",4,2,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 382",3,1.73205080756888,0.0337874387513439,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 385",4,2,0.00463321660517736,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 4",11,3.3166247903554,-0.0219016459550609,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 403",3,1.73205080756888,0.0348837209302348,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 441",3,1.73205080756888,-0.0204081632653032,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 444",3,1.73205080756888,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 445",4,2,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 446",3,1.73205080756888,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 448",4,2,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 449",6,2.44948974278318,0.104844614853895,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 450",3,1.73205080756888,-0.0567885510678428,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 5",5,2.23606797749979,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 56",13,3.60555127546399,0.000348554708095296,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 57",6,2.44948974278318,-0.0260687462402464,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 58",3,1.73205080756888,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 59",9,3,-0.0609156961890387,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 62",5,2.23606797749979,0,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 65",18,4.24264068711928,-0.00832187931531783,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 66",68,8.24621125123532,0.00894202873442516,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 68",21,4.58257569495584,0.0284617635167259,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 81",13,3.60555127546399,-0.0131004782848706,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 82",15,3.87298334620742,-0.0333175929063205,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 83",21,4.58257569495584,-0.0457040014871861,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 85",11,3.3166247903554,0.00710659340985997,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 86",19,4.35889894354067,0.00917773308174539,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 91",67,8.18535277187245,-0.0122993055652247,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 92",52,7.21110255092798,-0.00816237122871812,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 93",23,4.79583152331272,-0.000640146546649375,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 94",43,6.557438524302,-0.0129502564755302,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 95",29,5.3851648071345,-0.00445114714292129,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 96",64,8,-0.00495159335737746,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 97",35,5.91607978309962,-0.00786934600489383,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 98",11,3.3166247903554,-0.0243917230644055,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 428 99",13,3.60555127546399,-0.0127971270458984,-2.863,428
"Pleuronectidae","Platichthys flesus","Platichthys flesus 466 NA",10,3.16227766016838,-0.0349950973253707,-2.863,466
"Pleuronectidae","Platichthys flesus","Platichthys flesus 467 ARE",4,2,-0.162207932772321,-2.863,467
"Pleuronectidae","Platichthys flesus","Platichthys flesus 467 BAR",3,1.73205080756888,0.0201274666910749,-2.863,467
"Pleuronectidae","Platichthys flesus","Platichthys flesus 467 TOR",4,2,0.0289371577427472,-2.863,467
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft120long",7,2.64575131106459,-0.326391348642575,-2.863,501
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft120short",3,1.73205080756888,0.390651802835827,-2.863,501
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft215long",5,2.23606797749979,0.0156660406192879,-2.863,501
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft230long",7,2.64575131106459,-0.157474599809251,-2.863,501
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft230short",3,1.73205080756888,-0.646747735221955,-2.863,501
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft340long",5,2.23606797749979,-0.14168378969613,-2.863,501
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft421long",3,1.73205080756888,-0.418018385855711,-2.863,501
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft435long",3,1.73205080756888,0.450370817354005,-2.863,501
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft545long",3,1.73205080756888,0.651091015018185,-2.863,501
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft820long",3,1.73205080756888,-0.796761363584108,-2.863,501
"Pleuronectidae","Platichthys flesus","Platichthys flesus 501 ft830long",3,1.73205080756888,0.162181707727014,-2.863,501
"Gadidae","Pollachius virens","Pollachius virens 119 NA",41,6.40312423743285,0.0212526303818776,-0.735,119
"Gadidae","Pollachius virens","Pollachius virens 123 NA",10,3.16227766016838,-0.135202657774969,-0.735,123
"Gadidae","Pollachius virens","Pollachius virens 128 NA",3,1.73205080756888,0,-0.735,128
"Gadidae","Pollachius virens","Pollachius virens 180 NA",25,5,0.0482446753337818,-0.735,180
"Gadidae","Pollachius virens","Pollachius virens 213 NA",48,6.92820323027551,0.0220059989199727,-0.735,213
"Gadidae","Pollachius virens","Pollachius virens 288 NA",21,4.58257569495584,0.0489733967843904,-0.735,288
"Gadidae","Pollachius virens","Pollachius virens 428 1",9,3,-0.0163481666266547,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 111",17,4.12310562561766,0.014929756629872,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 112",19,4.35889894354067,-0.0081337635918683,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 113",11,3.3166247903554,-0.00419435572644875,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 116",7,2.64575131106459,0.0146596561576552,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 12",5,2.23606797749979,-0.00570544330734553,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 121",17,4.12310562561766,0.00651275174448527,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 122",17,4.12310562561766,0.00231459522472877,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 126",3,1.73205080756888,0.0279884326045631,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 127",3,1.73205080756888,0.0044071968937182,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 129",5,2.23606797749979,0.013754933856239,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 130",4,2,-0.0231985520356686,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 131",5,2.23606797749979,0.064036971174459,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 132",3,1.73205080756888,0.163842643959223,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 14",8,2.82842712474619,0.0631001241665976,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 141",39,6.2449979983984,0.00104489557630188,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 142",42,6.48074069840786,0.0121886787532296,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 146",5,2.23606797749979,-0.0666573441540667,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 147",16,4,0.00420935241959573,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 15",11,3.3166247903554,-0.0202424138590297,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 151",19,4.35889894354067,-0.00957900723206239,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 152",22,4.69041575982343,-0.00292277352444935,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 153",9,3,0.00145462166907175,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 16",5,2.23606797749979,0.040148445822087,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 161",6,2.44948974278318,0.0121027520784603,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 162",5,2.23606797749979,0.187026583978639,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 163",6,2.44948974278318,-0.0142214463935723,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 164",6,2.44948974278318,0.00422597669355115,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 165",7,2.64575131106459,-0.027925871736514,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 166",5,2.23606797749979,-0.0176132327604799,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 17",10,3.16227766016838,0.0052904933090784,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 171",5,2.23606797749979,0.0964438265055818,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 172",3,1.73205080756888,0.0276488607519727,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 174",5,2.23606797749979,0.189845550670392,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 18",23,4.79583152331272,0.0103297881378067,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 181",8,2.82842712474619,0.0219538872698668,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 182",11,3.3166247903554,0.00769716403226623,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 183",3,1.73205080756888,-0.0789684081486415,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 184",3,1.73205080756888,-0.123717914826347,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 185",6,2.44948974278318,0.0177178281575638,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 19",17,4.12310562561766,0.0201699861852356,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 191",4,2,0.195410860341105,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 192",6,2.44948974278318,0.0603451040513732,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 193",5,2.23606797749979,0.0695651459856483,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 194",3,1.73205080756888,0.00120114480413836,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 195",7,2.64575131106459,0.0226806208285396,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 196",5,2.23606797749979,0.344464586975466,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 197",8,2.82842712474619,-0.00628178325978563,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 198",10,3.16227766016838,0.041889983553603,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 199",7,2.64575131106459,0.0229588661712971,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 2",9,3,0.00195800992549661,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 20",12,3.46410161513775,0.0469477232721718,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 200",6,2.44948974278318,0.0621005273789291,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 201",8,2.82842712474619,0.0145018448905538,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 202",14,3.74165738677394,0.0284868477723757,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 211",4,2,-0.00101370486311765,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 216",6,2.44948974278318,-0.0191441059618671,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 217",10,3.16227766016838,0.00564894578144605,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 218",8,2.82842712474619,-0.0410784234993612,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 219",4,2,-0.0537798072044648,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 220",3,1.73205080756888,0.436112853472331,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 231",16,4,0.00224899944079102,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 232",16,4,0.0138836177561704,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 233",17,4.12310562561766,0.0101235487559715,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 234",7,2.64575131106459,-0.0229368305171711,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 235",17,4.12310562561766,-0.0137674704690859,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 236",8,2.82842712474619,0.00141021314440481,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 237",8,2.82842712474619,0.0133502543478499,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 238",14,3.74165738677394,0.0222230953835544,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 239",5,2.23606797749979,0.138415506155549,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 249",3,1.73205080756888,-0.06661733875266,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 25",8,2.82842712474619,-0.0823538018249393,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 251",4,2,0.0388013823072403,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 252",9,3,-0.00250462763596371,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 253",8,2.82842712474619,0.0237166125388721,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 254",6,2.44948974278318,-0.0290843540063165,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 256",3,1.73205080756888,-0.102994526436063,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 257",5,2.23606797749979,-0.0061695858163246,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 258",3,1.73205080756888,0.37318453537145,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 271",4,2,0.0312201338005732,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 272",5,2.23606797749979,-0.197561619000619,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 274",3,1.73205080756888,0.102441585525009,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 291",8,2.82842712474619,-0.00224397306060681,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 292",10,3.16227766016838,0.0208481042018413,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 293",5,2.23606797749979,-0.057033976362367,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 295",6,2.44948974278318,0.0270207802531897,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 3",7,2.64575131106459,0.0148960729791882,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 30",6,2.44948974278318,-0.0268427268884691,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 31",26,5.09901951359278,0.000572579136453469,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 32",10,3.16227766016838,0.0498568409748429,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 321",5,2.23606797749979,-0.0220234510228207,-0.735,428
